,sCD40L,EGF,Eotaxin,FGF-2,FLT-3L,Fractalkine,G-CSF,GROα,IFN-α2,IFNγ,IL-1α,IL-1β,IL-1RA,IL-2,IL-3,IL-4,IL-5,IL-6,IL-7,IL-8,IL-9,IL-10,IL-12p40,IL-12p70,IL-13,IL-15,IL-17A,IL-17E/IL-25,IL-17F,IL-18,IL-22,IL-27,IP-10,MCP-1,MCP-3,M-CSF,MDC,MIG/CXCL9,MIP-1α,MIP-1β,PDGF-AA,PDGF-AB/BB,RANTES,TGFα,TNFα,TNFβ,VEGF-A,6CKine,BCA-1,CTACK,ENA-78,Eotaxin-2,Eotaxin-3,I-309,IL-16,IL-21,IL-23,IL-33,LIF,MCP-2,MCP-4,MIP-1δ,SCF,SDF-1α+β,TARC,TPO,TRAIL
TNFα,0.30358288466824257,0.4555339402131378,0.26113924899654867,0.09227361905891385,0.2633986940008502,0.13122369037676107,0.4993967842191961,0.5357549368335036,0.07474576954401979,0.24665844627672323,0.4320437879466125,0.42298167384139906,0.4758622042570697,0.09370083395844858,0.1442660541471703,0.08198543835520505,0.2566272320933535,0.4812425212414337,0.24852646145676904,0.5597255418106449,0.10793512826948864,0.44431701255375766,0.3148100077807089,0.07177766632647281,0.07462186017816697,0.09546779367728836,0.2122172859806618,0.0771817188732033,0.2466447008077386,0.47967490590545653,0.08051275431242944,0.2584195271008151,0.5182887405097399,0.4760353610939813,0.1577153859769686,0.361551464834788,0.5045989059289745,0.4778709968559784,0.23176104399026887,0.3949266638545032,0.34996668764783434,0.46507328085893895,0.43935212012589,0.1789895701359957,0.0,0.09688541672046785,0.3307912212155807,0.12485224924565885,0.5007999106757369,0.4585517347101112,0.5435341043959806,0.4771810734464224,0.17249478418493924,0.3090157907072682,0.3155718602230273,0.3128519838232545,0.27181104517520044,0.33586427227421395,0.09248163067676873,0.4242620244123535,0.34598684456491813,0.2636245574881311,0.2568033624220729,0.4071701548822613,0.5381954874902812,0.3487003630301096,0.4769868081032266
TNFβ,0.2401938002087064,0.5148361403688555,0.263364639193332,0.027279535331280635,0.23014191672215661,0.07766245527360705,0.523982968104173,0.5096022157670848,0.05884346008814351,0.2470184846390473,0.5368339789366805,0.5175161190951962,0.5363313488779355,0.03953783564749086,0.23546559702091224,0.026222998005189235,0.21962991049458347,0.4984145395279423,0.22339489481689312,0.5842545663364455,0.04984197346232616,0.48643456452990314,0.46133384546501,0.0432402846377119,0.021451853438015644,0.04353646150771634,0.37112886838785,0.06526360665150077,0.35984294987565474,0.5159193507652564,0.005043619416336964,0.19720366873446715,0.5174655378042347,0.5631505616177327,0.1050027501548369,0.45035464531352193,0.4758597347639751,0.4605720604200156,0.33732194238018776,0.5213789767926884,0.25238108481735744,0.41503503554433435,0.35877540781181105,0.2472124717383325,0.09688541672046785,0.0,0.32013192627059694,0.1599761483368734,0.4575357804351514,0.4197828743167225,0.4934683530722436,0.4734540707243077,0.2429094008760066,0.3507459937687398,0.4321749414215641,0.4151737071290701,0.3613993734468129,0.4314419221216449,0.12001343186637353,0.43127105572330887,0.4451923430117611,0.24602917430358345,0.3597886449595855,0.4474807289346827,0.5162652255513713,0.44940046319571586,0.5315383838185589
VEGF-A,0.4181839386370231,0.21959968505694988,0.39920204287246147,0.3248865134699435,0.4639855662428375,0.2588566308805786,0.21829990407456767,0.24658383722631216,0.3574522489403221,0.4436593052623046,0.5483481646258671,0.5504911761349855,0.45055245651623993,0.3311799151900834,0.3394976873873983,0.32373485558752546,0.4163761563943733,0.39327789136705366,0.39851663734045606,0.4283219494033844,0.38886074303116647,0.5669879917431421,0.5017635926134094,0.3338281760244609,0.33132394880352745,0.3355021534945125,0.47531522747649946,0.38441208445022346,0.4953737672422184,0.45364020132254745,0.2450788346220386,0.45871458740138477,0.35572869651042177,0.3504233489101395,0.25856661201732245,0.502976892008643,0.4577260204892761,0.5014118775322735,0.2729884256466768,0.3180559978294212,0.40122646891625574,0.457219998705792,0.5268443906445714,0.42035114257920336,0.3307912212155807,0.32013192627059694,0.0,0.406568674501417,0.539403090113122,0.4934676520005552,0.34912898042692686,0.5373605183408565,0.41338391477906544,0.3983191031208956,0.28782916474769005,0.5066525919476854,0.5004253076186446,0.5217808779388183,0.396649374960349,0.3242598104080129,0.5084946217601152,0.33976045871269317,0.48066664226717304,0.5056172802223591,0.47026609129088504,0.518083080268407,0.3037356492418808
6CKine,0.28651670680158114,0.5481802784897987,0.1546990596336218,0.16137052975303595,0.2541095126727855,0.19000380535103029,0.5366250484822382,0.5404561177865306,0.09189197067624916,0.31974037499921315,0.5214485078088611,0.538422780392213,0.6033911985422106,0.16191279224345195,0.07744815564536428,0.1506404198924915,0.23407631596818146,0.558493138749232,0.34699565823018397,0.6388596060960214,0.11799068907016658,0.5224558137508108,0.19018272529271346,0.09840906400792054,0.11037316892208243,0.1749319300781127,0.19872325209094932,0.11244220734472965,0.20912783743505603,0.4087724724393461,0.1851386602777308,0.26591326356383027,0.5588425460528044,0.6108254807635703,0.19541617566105812,0.484755454165371,0.41068120511948425,0.48151292002943286,0.41199167864668157,0.5466439477407379,0.3110429782986549,0.43176800893675377,0.39252514650128073,0.22097001939099853,0.12485224924565885,0.1599761483368734,0.406568674501417,0.0,0.4612215026834261,0.36618862206489217,0.523921540020505,0.3359531254764601,0.026642456453148,0.19534954753144457,0.32717547690206794,0.10615962332690831,0.10168481755314673,0.12442937969864071,0.04920849321475368,0.450882253768897,0.13375355393406857,0.25753019521125114,0.07117748770292964,0.24245004671857612,0.4394971999532398,0.13909882596208606,0.5672280244587727
BCA-1,0.4689829270369931,0.5409981789397628,0.4454517227562778,0.4873790027473066,0.4988379578514976,0.4563678363707272,0.5291090379385892,0.5185886517861413,0.46543855904490916,0.5139358453756128,0.5466821271142662,0.5487172450275082,0.5675234202722025,0.4989629299942317,0.5353061007802579,0.487599143396754,0.5101932708051332,0.5189524544912608,0.41750196965642394,0.5910527969754596,0.4853200460947219,0.5219838491486053,0.48196532375107076,0.4844626214663097,0.47077250673320664,0.4904862157937509,0.4855745243066579,0.46251662938668614,0.46494379802403857,0.47750221624557165,0.497404204745156,0.3862111756397824,0.4709251534178352,0.5591743756285626,0.510379888362793,0.574299773812419,0.4854399013108406,0.4446694991869019,0.5502508691370614,0.5367795210825239,0.45168232473299647,0.5062750656259248,0.4465213452572299,0.4865190249321305,0.5007999106757369,0.4575357804351514,0.539403090113122,0.4612215026834261,0.0,0.26337536501022274,0.5219775574812515,0.3885084570089764,0.4689505720272934,0.4788865921443738,0.4956268451024913,0.48664740386073885,0.48969531183041265,0.4835120251788967,0.48536741198975003,0.5092767966029303,0.4887222121024334,0.46568778438696473,0.4710097143669521,0.4553143534495974,0.4774935151318815,0.4957173554189637,0.558427101385832
CTACK,0.25649726333043776,0.6156982181653508,0.3172468032123279,0.44962931539676354,0.36132981532352526,0.45620241858988647,0.6528292901962127,0.5916361880859574,0.4217637055690271,0.5425594298338309,0.6294769675174285,0.6409344633805438,0.711711204929449,0.4743898749732486,0.5038288808509418,0.45710889710070457,0.48681937980725815,0.5921592278288375,0.4929451046715094,0.7869417206964002,0.4283909730175505,0.5612853076840689,0.29665476694394555,0.4618140398688372,0.4283123814034847,0.4726333956825333,0.43651980328919443,0.416773845468433,0.4520613741766256,0.3327584810412637,0.5349375071411554,0.24953408433854402,0.5736409119965573,0.6995687287099921,0.5417844724934862,0.665109995224185,0.18120469393956856,0.36513436518212405,0.6137238033892832,0.5581370714573807,0.24847662522684205,0.32439936611498116,0.32342200147453926,0.49459408692647444,0.4585517347101112,0.4197828743167225,0.4934676520005552,0.36618862206489217,0.26337536501022274,0.0,0.41031611868261797,0.31569097993757583,0.4129164851395398,0.2995435120310599,0.5144820966961902,0.44440651069287296,0.45029691999419263,0.44076115899007207,0.4448399028843998,0.48862159780790054,0.42592947409834664,0.30321610712644387,0.42039806374724575,0.25598712353813435,0.23675681526939263,0.4454036583009453,0.6760373042628437
ENA-78,0.3496893790320306,0.31301912620405253,0.5520261602814585,0.516675488491309,0.4749943704548401,0.43097049496703216,0.3449786507489978,0.45334495800040864,0.518889396146948,0.5657475826798097,0.6040724532619878,0.6159617496527743,0.5776138283724872,0.5275285274689416,0.5675764978787252,0.5037355911397059,0.4961321493795055,0.4487515238980946,0.4832156853593664,0.6196169871383272,0.5197173775398152,0.5649035793601984,0.4779872634729824,0.5271292849219118,0.5050697308911911,0.5143049506053451,0.5158387993755259,0.5114814262676879,0.5309933451452912,0.5130618845408653,0.5308767088049687,0.4810413606135407,0.30985842786366086,0.5494411718356184,0.4925544505150531,0.6492379117446401,0.3358691056788231,0.3801874602283559,0.5054762330517809,0.4432237406834197,0.35218581520735864,0.4648175766583393,0.44293520498489325,0.5296349055172813,0.5435341043959806,0.4934683530722436,0.34912898042692686,0.523921540020505,0.5219775574812515,0.41031611868261797,0.0,0.48773311347352055,0.5177635184056494,0.5039782764417746,0.49383771102634755,0.51540005503571,0.5382927150586544,0.5299153701111801,0.5162951576996863,0.38768208288859574,0.48073843564733215,0.5149241399486879,0.5120874061106424,0.3624247907555873,0.34150666968279086,0.5207195566834232,0.4662274684419292
Eotaxin-2,0.38272585196576886,0.5802266313490589,0.33710290403221654,0.5012072097065641,0.40396424883297355,0.5226884212970059,0.5832892231225616,0.5269172991668364,0.46306032583009815,0.5437833505659043,0.5778234409113912,0.5989270348984591,0.4814584415337569,0.49041829977257617,0.37689995069143156,0.5032481777051779,0.32058676101544226,0.41163202559392276,0.5696331869231259,0.6113235143094077,0.388564511788142,0.48394426243497507,0.32004774680626885,0.4755552712471855,0.47261612912904255,0.45849402818793006,0.37705120420625904,0.45802518811595655,0.41282436285652957,0.37418068530942256,0.5264934404497998,0.35956690327191204,0.5686691999647979,0.5155860718367612,0.4562098456034066,0.5377745122639153,0.3951896817008035,0.3392559961484328,0.557761323765051,0.45898206288503857,0.4319577971401658,0.4474595533400011,0.43165279919431215,0.4690360077182352,0.4771810734464224,0.4734540707243077,0.5373605183408565,0.3359531254764601,0.3885084570089764,0.31569097993757583,0.48773311347352055,0.0,0.3174591319541637,0.281582824219196,0.41765778143512355,0.29069364145544274,0.31571997868329416,0.29302208420262665,0.40078475442250344,0.5094857262544684,0.27050730497576986,0.4688540283911113,0.2885145904262435,0.26863514548848855,0.4171332641816632,0.2934650383008466,0.5783693703981356
Eotaxin-3,0.334873558274453,0.5106072703313184,0.1690595174729898,0.22680133234628852,0.3108317114210122,0.23830768171533573,0.5092514428776419,0.5211177819209576,0.14590146475446325,0.34232171796976785,0.49890319361676677,0.5199649823428752,0.567850631464805,0.22157800683444773,0.08260264693770558,0.21268097752054466,0.2519061313319652,0.5434867295505282,0.4043854217803735,0.5922185421730788,0.1967279889611761,0.5164416463299784,0.16780059874455794,0.14183181540111572,0.17069841101558758,0.23615039407235738,0.10717695171645814,0.1779672989455665,0.1979138948087445,0.37345096488788937,0.2743386226950185,0.34065151002816846,0.5410028566857443,0.5711954571667369,0.23527234108017359,0.4774705072092971,0.43962377817622206,0.4858372966809124,0.42576459558535346,0.5247416180124914,0.3680540058674069,0.4644985566132086,0.4430464316136925,0.23629710399087317,0.17249478418493924,0.2429094008760066,0.41338391477906544,0.026642456453148,0.4689505720272934,0.4129164851395398,0.5177635184056494,0.3174591319541637,0.0,0.19089304580705557,0.29852066765761587,0.05447810313812923,0.08326395159657957,0.08077058477559373,0.0680517227411625,0.45788409410785075,0.07888844329549738,0.288095863549515,0.03328621136577897,0.22025501378576368,0.44142301895007285,0.08519640363341185,0.5384389936092522
I-309,0.34142108794934606,0.5307630733298752,0.1612677491547942,0.3271343418867525,0.3063934063258045,0.37579159552912356,0.5645445092710161,0.5509432771776196,0.2970878662725578,0.44410315000254585,0.5457499307607019,0.5635232003509367,0.5537231191053353,0.3588041407147639,0.27561226920244974,0.3353798562413618,0.3192883504324422,0.5221186181672168,0.4436837780237546,0.6446557026314628,0.29912516971915704,0.5186600752692998,0.19122270831759974,0.30790900209462985,0.31540538080403757,0.36442809596543024,0.24886082766568624,0.30943092858784205,0.3049927119173985,0.20660243962169905,0.398539266503739,0.38097926074433325,0.5657530028287532,0.5850289395385581,0.3653568113830496,0.5141376085859599,0.35150906670517773,0.36466737479227473,0.4979309784790268,0.4845492907772448,0.31148562189984386,0.24558772189878914,0.39703798791926626,0.33775847388771313,0.3090157907072682,0.3507459937687398,0.3983191031208956,0.19534954753144457,0.4788865921443738,0.2995435120310599,0.5039782764417746,0.281582824219196,0.19089304580705557,0.0,0.2788168289993366,0.21861446415433183,0.23813220031586851,0.2273071328466762,0.2398832571484567,0.46907466148548166,0.21528869674659018,0.33911107103844734,0.20521744386862528,0.18817965909649842,0.3232703318929798,0.22305594112683647,0.5804354632449483
IL-16,0.49998781720848734,0.372734483936465,0.31646425118144195,0.4371821281396054,0.4417720063574903,0.3912592038182884,0.37918464087952264,0.44445724086073796,0.3962915444252923,0.48935841277013137,0.47856063651737735,0.5068258774663252,0.36834518606760147,0.43844647750182036,0.3491394947223009,0.43487745781709136,0.46506000257579555,0.3469594385013703,0.40983493791624387,0.48908854536098856,0.4055407887342015,0.5207062082721725,0.3804974361300889,0.40887222783410715,0.41937769598306257,0.43854971695294154,0.3451557841891421,0.41439223165020345,0.3673166813295173,0.320724403823344,0.43689585894560534,0.4970600140856671,0.3983397782956968,0.4210039373376616,0.36096181847967823,0.47733178273449683,0.48945067738305087,0.48760346103560254,0.21390891121700595,0.29359356617805843,0.49099114403740757,0.41344141586893984,0.4759905670349939,0.3859394475413591,0.3155718602230273,0.4321749414215641,0.28782916474769005,0.32717547690206794,0.4956268451024913,0.5144820966961902,0.49383771102634755,0.41765778143512355,0.29852066765761587,0.2788168289993366,0.0,0.29954579612090937,0.2904792865161414,0.30214715957875693,0.3530380084309867,0.31459610987029446,0.3158539577871237,0.4562790899126661,0.2971854938253854,0.3777140050346684,0.512444293237857,0.3131507700109101,0.3068950606451301
IL-21,0.449364440490565,0.5287103020068625,0.23111528899990214,0.41269620704659243,0.37468222480814917,0.4065890377989302,0.5038849819146736,0.5177150378384912,0.311571770093787,0.4362802772551144,0.46941997956865766,0.5039046759692636,0.5403338825211538,0.40876388542348896,0.15271342556769008,0.399806862063129,0.3368941907686783,0.5328932004853458,0.5081517103194059,0.552804672074854,0.34419979049494936,0.510144217162811,0.13330399770958856,0.3132728215153707,0.3483230722108029,0.4070351019754791,0.13593955951899905,0.33178876022120235,0.2308184046148401,0.41569488236907975,0.44015902921435235,0.44996074061052743,0.5360789316213482,0.5448006304717482,0.3817476900827556,0.4701031864161654,0.45698195137568587,0.48742281875359716,0.4576070696231221,0.5238764365538248,0.4854913393942919,0.505516738501651,0.48853716506061345,0.3364223338473977,0.3128519838232545,0.4151737071290701,0.5066525919476854,0.10615962332690831,0.48664740386073885,0.44440651069287296,0.51540005503571,0.29069364145544274,0.05447810313812923,0.21861446415433183,0.29954579612090937,0.0,0.05369821443824113,0.01887086042956021,0.16992603155296193,0.46997184576761647,0.010535638171921213,0.40287222396191924,0.007189403975909114,0.20730034151203186,0.4718975336245412,0.013382266626312034,0.5138760974163153
IL-23,0.4293485907169459,0.5318676501431951,0.1494772460602885,0.37863234958341774,0.2692688181264504,0.34408239912559463,0.5021513561627136,0.5246243863105382,0.2593272885773974,0.4183789464257406,0.4745060223692709,0.5076971821809562,0.5376517535449953,0.3786678754365873,0.19824906349373433,0.3597895795127124,0.3552442151613743,0.5187850527416882,0.4323300857844764,0.566466803379522,0.26762644246986206,0.5158379137008458,0.17147865416173425,0.2912819351070929,0.3148236406862017,0.4002830449826803,0.166352709221965,0.2649007896884815,0.13958040260907056,0.43419635569166043,0.39788050236968686,0.41154767533064773,0.5219569218536374,0.562175222761016,0.34243119574366954,0.4770544596284317,0.4628323618213931,0.5019321457556473,0.4227964681367888,0.5343725771126766,0.48897610461039714,0.5010926517332345,0.4778293036974663,0.2238293865080792,0.27181104517520044,0.3613993734468129,0.5004253076186446,0.10168481755314673,0.48969531183041265,0.45029691999419263,0.5382927150586544,0.31571997868329416,0.08326395159657957,0.23813220031586851,0.2904792865161414,0.05369821443824113,0.0,0.018375941508110838,0.1269075739905991,0.4338747558462288,0.06665625147632243,0.3991298679677547,0.057729839670522476,0.2452145254067895,0.5086856044603879,0.044230798390763604,0.49284303503885013
IL-33,0.4597159321045538,0.5335141775589183,0.1860309822609345,0.44345832826910686,0.3355319421156806,0.41678696580699903,0.5056050708053794,0.5210877214004775,0.33018037315945725,0.45823467429210163,0.4782665728803173,0.5151656223926464,0.5458280233242875,0.4390127677772908,0.19647311688481867,0.4283715116579037,0.3686850631469091,0.529834422455475,0.49984605545137956,0.5631243684401007,0.35023344385080724,0.5197591245859047,0.13039943432438728,0.3442880205306116,0.3757715891177639,0.4490612554537134,0.11476997200360489,0.34557382149117394,0.18807939110357308,0.41276525445696205,0.4644360108314811,0.447545956225544,0.5282373609121189,0.5553134970379386,0.40513891934967144,0.4855037431957389,0.4600331794943345,0.48988067687035447,0.45722823068239044,0.5279936681488945,0.5021577811393163,0.5037001297938147,0.4803122501754173,0.3077717172250002,0.33586427227421395,0.4314419221216449,0.5217808779388183,0.12442937969864071,0.4835120251788967,0.44076115899007207,0.5299153701111801,0.29302208420262665,0.08077058477559373,0.2273071328466762,0.30214715957875693,0.01887086042956021,0.018375941508110838,0.0,0.17624156808997143,0.46118025533184587,0.024364674588608526,0.4118452498639442,0.029456267000666836,0.21783633320403956,0.48867021237910346,0.006526882496362074,0.5102736235783933
LIF,0.2725212643475394,0.517800957394323,0.1384422613326352,0.1110917300226738,0.16570716994812518,0.12548424992611185,0.5175874023828801,0.5240774695485334,0.04729923550660797,0.2665195927260117,0.4859066554537928,0.49031909404102025,0.5482884684757372,0.12723483944402864,0.13813885606428322,0.09436233206342542,0.23667801456717774,0.5405622673396245,0.23484457260219566,0.578216733671838,0.08633842471663883,0.48989934058302326,0.27198408109037303,0.06040272545611247,0.07930735494380414,0.15894331917264398,0.08129479384358146,0.06429994446653642,0.12481104661471576,0.47053881050047636,0.14820558308172388,0.2663609372653334,0.5431582685017804,0.5627526781736997,0.1432971527123051,0.4355575407530465,0.46749963586739646,0.46966801112879447,0.36996596724097774,0.5441397623177497,0.33314486428580836,0.45501609538297716,0.4049525041489419,0.09824519982880864,0.09248163067676873,0.12001343186637353,0.396649374960349,0.04920849321475368,0.48536741198975003,0.4448399028843998,0.5162951576996863,0.40078475442250344,0.0680517227411625,0.2398832571484567,0.3530380084309867,0.16992603155296193,0.1269075739905991,0.17624156808997143,0.0,0.45261716259032153,0.2050051475075811,0.30135780851563604,0.14227610768202104,0.30255787614060725,0.5014824742080812,0.19765771669454452,0.5407098594987398
MCP-2,0.47737177705133993,0.463885013531489,0.4320875649749707,0.45232084914597515,0.43209501336747386,0.3332361451457079,0.3500644873272285,0.5042152825554007,0.4243899839440432,0.4868067276391621,0.5251827421526419,0.5220744933217708,0.30911231501039155,0.4689331334402358,0.3076995562269075,0.4577158073862626,0.46021503523361135,0.18169238780586522,0.389170979852078,0.4644804513137161,0.44457303998067993,0.5061774048413136,0.4424312501424984,0.4539840360461713,0.4517400162634342,0.4563808338905715,0.4295446327155832,0.45158320418053244,0.4514099244772071,0.5168710033741701,0.3664556464683494,0.44668892839455215,0.1966889731415451,0.47251397517153265,0.3460593227703329,0.4881200940352008,0.5231559289247376,0.3977208430611189,0.3420475017888011,0.3603922985455815,0.498493953401345,0.515972777119596,0.5168226233218947,0.44079374966524437,0.4242620244123535,0.43127105572330887,0.3242598104080129,0.450882253768897,0.5092767966029303,0.48862159780790054,0.38768208288859574,0.5094857262544684,0.45788409410785075,0.46907466148548166,0.31459610987029446,0.46997184576761647,0.4338747558462288,0.46118025533184587,0.45261716259032153,0.0,0.46724288106884027,0.48407290070173425,0.466332839279506,0.4880606546332704,0.5247570396439175,0.4637853759618012,0.11853908754821707
MCP-4,0.4468360377450492,0.519360999586284,0.24802511519911558,0.44882689052665503,0.39029289139660384,0.44528720632601737,0.5089957806920041,0.5155631670665959,0.35444597345410916,0.466440471691103,0.48053901788916525,0.5173307701622181,0.5390895838823914,0.44601561828528924,0.16982876168713568,0.4390554545234714,0.34931490719611524,0.5164844040648786,0.5340630674615663,0.5604371939230939,0.3825005859539568,0.5116531977784928,0.13138628302049105,0.3535063798959792,0.38317609487194515,0.4349862344717865,0.163627458782524,0.3722286726740318,0.26211001545376295,0.4163020715582435,0.47223197022324426,0.46330758847771214,0.5361863640344737,0.550268519203979,0.40909108533683725,0.4933101870005022,0.44941199288697253,0.46450844830941734,0.4688954292705965,0.5031848299914059,0.4729329140607358,0.49615295062242926,0.5015576765712702,0.37699529998607695,0.34598684456491813,0.4451923430117611,0.5084946217601152,0.13375355393406857,0.4887222121024334,0.42592947409834664,0.48073843564733215,0.27050730497576986,0.07888844329549738,0.21528869674659018,0.3158539577871237,0.010535638171921213,0.06665625147632243,0.024364674588608526,0.2050051475075811,0.46724288106884027,0.0,0.4051543952295694,0.01901877351052167,0.17574413485488016,0.44786330615066594,0.013019096644887596,0.5153689617070281
MIP-1δ,0.3054254708911103,0.5106087617322869,0.3083392597746548,0.24721189671550525,0.3993844378347352,0.29854413575925587,0.5295107448980485,0.5209860276089978,0.2634985602174,0.39684612906824224,0.5864047541924666,0.5869514159060869,0.6467209070559312,0.23955887957252975,0.25722614749349393,0.25234614188801247,0.3587176401815346,0.5713724560934146,0.4331665383980748,0.6063520587939402,0.2835003537520757,0.5543530829173059,0.3606790187207466,0.244625832779704,0.23387184806762967,0.2506183427134644,0.3933288211606873,0.2783291627830904,0.44378450676618575,0.36871918070246595,0.23000303913275372,0.29985310673998966,0.5925956556098692,0.5891934542142693,0.25464258987345556,0.4955352067224975,0.3895927428201663,0.49876934185797817,0.4576883931564746,0.5447881735171077,0.27716972772932325,0.38573301984795083,0.3991178855646028,0.40710461351799476,0.2636245574881311,0.24602917430358345,0.33976045871269317,0.25753019521125114,0.46568778438696473,0.30321610712644387,0.5149241399486879,0.4688540283911113,0.288095863549515,0.33911107103844734,0.4562790899126661,0.40287222396191924,0.3991298679677547,0.4118452498639442,0.30135780851563604,0.48407290070173425,0.4051543952295694,0.0,0.361408153304263,0.395200369689785,0.35858990569400284,0.4131796892469767,0.5353506293366623
SCF,0.41248239782825413,0.5318013071464265,0.22423435068621317,0.3566975065686798,0.36121432386915486,0.3634854907263706,0.5090482059471513,0.5252274678954304,0.2607769035769917,0.41250078705830073,0.4838782123574689,0.5183841903326303,0.5532260077694261,0.3499188043364315,0.12361541992126757,0.342871438474422,0.3087139800569867,0.5295667444372216,0.48197109981468783,0.5766338774564124,0.29402458035258666,0.5123569689479792,0.1529694259462337,0.2619228350488353,0.29216618369485864,0.3456019619733285,0.21050688663102302,0.27799623428723486,0.23390813844922337,0.402319271433592,0.38733313087539206,0.41048160941623724,0.5427404160700984,0.565556802896103,0.3354744487800077,0.47812526852942155,0.4445645464896474,0.48347340353630247,0.44372111178739626,0.5169016507668049,0.44793959182938964,0.492782761370092,0.46676285629512687,0.31509844872818815,0.2568033624220729,0.3597886449595855,0.48066664226717304,0.07117748770292964,0.4710097143669521,0.42039806374724575,0.5120874061106424,0.2885145904262435,0.03328621136577897,0.20521744386862528,0.2971854938253854,0.007189403975909114,0.057729839670522476,0.029456267000666836,0.14227610768202104,0.466332839279506,0.01901877351052167,0.361408153304263,0.0,0.2030296524184083,0.46070423226350815,0.02676201957500407,0.5242627752044933
SDF-1α+β,0.23431507914010635,0.5312803543395384,0.26643217407995395,0.4374981215887919,0.38672305748719904,0.44252684179703,0.5934145641815336,0.5703542238910138,0.36034908000177757,0.5076886167603497,0.5718188756791442,0.6019246348700449,0.6314997864295422,0.4498404815808013,0.2719938893593914,0.42472721094189464,0.3823696888716848,0.5385188594861463,0.5434211793870867,0.7218866814314095,0.39254163578080714,0.5351453107016492,0.18674346816839094,0.3914247762065368,0.389435127907605,0.45166625815978517,0.2858852693983445,0.3728250918937679,0.3293341805224813,0.2696486834263922,0.5294251038827957,0.3667279166830806,0.5944706252806538,0.6696618987699174,0.4750996727527786,0.6316703272724393,0.2512666428853435,0.4204603290830339,0.5719356043692961,0.5409885239292516,0.26140074173783046,0.35804135797541464,0.3964131696808637,0.411235685754342,0.4071701548822613,0.4474807289346827,0.5056172802223591,0.24245004671857612,0.4553143534495974,0.25598712353813435,0.3624247907555873,0.26863514548848855,0.22025501378576368,0.18817965909649842,0.3777140050346684,0.20730034151203186,0.2452145254067895,0.21783633320403956,0.30255787614060725,0.4880606546332704,0.17574413485488016,0.395200369689785,0.2030296524184083,0.0,0.2170229481913205,0.21354200816551905,0.6284439067167727
TARC,0.29986068897499896,0.511958521098153,0.4089344947179717,0.5062414898845887,0.5022784601010988,0.5156398718097727,0.6100130967787694,0.5592446375014467,0.4786780719041801,0.5641427038686985,0.6069412842600768,0.6228387917324651,0.6882873943182232,0.5131814378175136,0.5177442154246857,0.4911321519138363,0.3862820091382606,0.6094578817246337,0.6384557501219897,0.7196701431245898,0.4817167718163927,0.5832184838669702,0.320024282446642,0.5006433937753526,0.4814402321329179,0.5331320997306778,0.49712887402594397,0.49585393047589094,0.5044890323264546,0.2657605900515744,0.6091150680140288,0.469093414045196,0.6061353740835349,0.6577497802491256,0.5791731936901183,0.6660726067594553,0.17778014520383773,0.5114437904622361,0.6188572708599995,0.5655229442102635,0.23555484134710514,0.298625001834424,0.4044545753961165,0.5291921232452832,0.5381954874902812,0.5162652255513713,0.47026609129088504,0.4394971999532398,0.4774935151318815,0.23675681526939263,0.34150666968279086,0.4171332641816632,0.44142301895007285,0.3232703318929798,0.512444293237857,0.4718975336245412,0.5086856044603879,0.48867021237910346,0.5014824742080812,0.5247570396439175,0.44786330615066594,0.35858990569400284,0.46070423226350815,0.2170229481913205,0.0,0.48163925605638813,0.6262574140652979
TPO,0.47538604354128766,0.5238563320919378,0.21918683143195444,0.4584498217478171,0.36893973419097537,0.44449426253585134,0.499243577212808,0.516301563717415,0.355630711158296,0.4657438066419814,0.47276790843432287,0.5106365380811012,0.5359861573611838,0.4520831818979914,0.1816229251517834,0.44481655823212674,0.36005861355294355,0.5244808724891742,0.5246783281217896,0.5492755418216348,0.3770748559593577,0.51509682552515,0.1758739551071815,0.35826837687840063,0.3913498131525894,0.44969319192207957,0.25169013079482705,0.3757618604538194,0.2486599988910077,0.4121494680203604,0.4746405742566107,0.4710022991508001,0.526011687378695,0.5434404955858158,0.4149421981561734,0.4773332274795179,0.4632526046449673,0.4833889305134114,0.45751825509535105,0.5168999057526996,0.5106963329626499,0.5011326197137921,0.49904879181000605,0.3508922967655326,0.3487003630301096,0.44940046319571586,0.518083080268407,0.13909882596208606,0.4957173554189637,0.4454036583009453,0.5207195566834232,0.2934650383008466,0.08519640363341185,0.22305594112683647,0.3131507700109101,0.013382266626312034,0.044230798390763604,0.006526882496362074,0.19765771669454452,0.4637853759618012,0.013019096644887596,0.4131796892469767,0.02676201957500407,0.21354200816551905,0.48163925605638813,0.0,0.5031922638005786
